disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,disasterType,incidentType,title
3094,0,0,1,1,RI,1992-09-16T00:00:00 -04:00,EM,Toxic Substances,WATER CONTAMINATION
3095,0,0,1,1,TN,1993-03-14T00:00:00 -05:00,EM,Snow,"SEVERE SNOWFALL, WINTER STORM"
3096,0,0,1,1,AL,1993-03-15T00:00:00 -05:00,EM,Snow,"SEVERE SNOWFALL, WINTER STORM"
3097,0,0,1,1,GA,1993-03-15T00:00:00 -05:00,EM,Snow,"SEVERE SNOWFALL, WINTER STORM"
3098,0,0,1,1,CT,1993-03-16T00:00:00 -05:00,EM,Snow,"SEVERE WINDS & BLIZZARD, RECORD SNOWFALL"
3099,0,0,1,1,ME,1993-03-15T00:00:00 -05:00,EM,Snow,"BLIZZARDS, SEVERE WINDS & SNOWFALL, COASTAL STORM"
3100,0,0,1,1,MD,1993-03-16T00:00:00 -05:00,EM,Snow,SEVERE SNOWFALL & WINTER STORM
3101,0,0,1,1,NH,1993-03-16T00:00:00 -05:00,EM,Snow,"BLIZZARDS, HIGH WINDS & RECORD SNOWFALL"
3102,0,0,1,1,RI,1993-03-16T00:00:00 -05:00,EM,Snow,"BLIZZARDS, HIGH WINDS & RECORD SNOWFALL"
3103,0,0,1,1,MA,1993-03-16T00:00:00 -05:00,EM,Snow,"BLIZZARDS, HIGH WINDS & RECORD SNOWFALL"
3104,0,0,1,1,KY,1993-03-16T00:00:00 -05:00,EM,Snow,SEVERE SNOWFALL & WINTER STORM
3105,0,0,1,1,PA,1993-03-16T00:00:00 -05:00,EM,Snow,SEVERE SNOWFALL & WINTER STORM
3106,0,0,1,1,NJ,1993-03-17T00:00:00 -05:00,EM,Snow,SEVERE BLIZZARD
3107,0,0,1,1,NY,1993-03-17T00:00:00 -05:00,EM,Snow,SEVERE BLIZZARD
3108,0,0,1,1,DC,1993-03-17T00:00:00 -05:00,EM,Snow,SEVERE SNOWFALL & WINTER STORM
3109,0,0,1,1,WV,1993-03-17T00:00:00 -05:00,EM,Snow,SEVERE SNOWFALL & WINTER STORM
3110,0,0,1,1,NC,1993-03-17T00:00:00 -05:00,EM,Snow,SEVERE SNOWFALL & WINTER STORM
3111,0,0,1,1,DE,1993-03-18T00:00:00 -05:00,EM,Snow,SEVERE SNOWFALL & WINTER STORM
3112,0,0,1,1,VA,1993-03-25T00:00:00 -05:00,EM,Snow,SEVERE WINTER STORM
3113,0,0,1,1,TX,1993-09-10T00:00:00 -04:00,EM,Drought,EXTREME FIRE HAZARD
3114,0,0,1,1,FL,1994-07-08T00:00:00 -04:00,EM,Flood,TROPICAL STORM ALBERTO
3116,0,0,1,0,FL,1995-08-03T00:00:00 -04:00,EM,Hurricane,HURRICANE ERIN
3117,0,0,1,1,TX,1996-02-23T00:00:00 -05:00,EM,Fire,EXTREME  FIRE HAZARD
3118,0,0,1,1,OK,1996-02-27T00:00:00 -05:00,EM,Fire,EXTREME FIRE HAZARD
3119,0,1,1,1,MA,1996-10-23T00:00:00 -04:00,EM,Flood,EXTREME WEATHER CONDITIONS AND FLOODING
3120,0,1,1,1,CA,1996-10-23T00:00:00 -04:00,EM,Fire,SEVERE FIRESTORMS
3121,0,1,1,1,ME,1996-10-24T00:00:00 -04:00,EM,Severe Storm(s),"SEVERE STORM,HEAVY RAINS, FLOODING, HIGH WINDS"
3122,0,1,1,1,HI,1996-11-18T00:00:00 -05:00,EM,Severe Storm(s),SEVERE STORMS AND FLOODING
3123,0,0,1,1,RI,1996-11-19T00:00:00 -05:00,EM,Other,MAJOR WATER MAIN BREAK
3124,0,0,1,1,PR,1996-11-21T00:00:00 -05:00,EM,Other,GAS LEAK EXPLOSION
3125,0,1,0,0,AR,1998-04-22T00:00:00 -04:00,EM,Tornado,"TORNADOES, FLOODING HIGH WINDS"
3126,0,0,1,0,KS,1998-06-09T00:00:00 -04:00,EM,Other,DEBRUCE GRAIN ELEVATOR EXPLOSION  (SEDGWICK CTY)
3127,0,0,1,0,TX,1998-06-23T00:00:00 -04:00,EM,Fire,FIRE
3128,0,0,1,0,NM,1998-07-02T00:00:00 -04:00,EM,Fire,EXTREME FIRE HAZARDS
3129,0,0,1,0,VI,1998-09-21T00:00:00 -04:00,EM,Hurricane,HURRICANE GEORGES (DIRECT FEDERAL ASSIST FIRST 72 HRS)
3130,0,0,1,0,PR,1998-09-21T00:00:00 -04:00,EM,Hurricane,HURRICANE GEORGES (DIRECT FEDERAL ASSIST FIRST 72 HRS)
3131,0,0,1,0,FL,1998-09-25T00:00:00 -04:00,EM,Hurricane,HURRICANE GRORGES
3132,0,0,1,0,MS,1998-09-28T00:00:00 -04:00,EM,Hurricane,HURRICANE GEORGES
3133,0,0,1,0,AL,1998-09-28T00:00:00 -04:00,EM,Hurricane,HURRICANE GEORGES
3134,0,0,1,0,IL,1999-01-08T00:00:00 -05:00,EM,Snow,IL-WINTER STORM  1/1/99
3135,0,0,1,0,IN,1999-01-15T00:00:00 -05:00,EM,Snow,IN-WINTER STORM 12/23/98
3136,0,0,1,0,NY,1999-01-15T00:00:00 -05:00,EM,Snow,SNOW
3137,0,0,1,0,MI,1999-01-27T00:00:00 -05:00,EM,Snow,MI - SEVERE WEATHER 1/2 /99
3138,0,0,1,0,NY,1999-03-10T00:00:00 -05:00,EM,Snow,SNOW
3139,0,0,1,0,FL,1999-04-27T00:00:00 -04:00,EM,Fire,FL-FIRES 04/15/99
3140,0,1,1,0,CA,1999-09-01T00:00:00 -04:00,EM,Fire,CA-WILDFIRES-08/25/1999
3141,0,0,1,0,NC,1999-09-01T00:00:00 -04:00,EM,Hurricane,HURRICANE DENNIS
3142,0,0,1,0,TX,1999-09-01T00:00:00 -04:00,EM,Fire,EXTREME FIRE HAZARDS
3143,0,0,1,0,FL,1999-09-14T00:00:00 -04:00,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS
3144,0,0,1,0,GA,1999-09-14T00:00:00 -04:00,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS
3145,0,0,1,0,SC,1999-09-15T00:00:00 -04:00,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS
3146,0,0,1,0,NC,1999-09-15T00:00:00 -04:00,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS
3147,0,0,1,0,VA,1999-09-16T00:00:00 -04:00,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS
3148,0,0,1,0,NJ,1999-09-17T00:00:00 -04:00,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS
3149,0,0,1,0,NY,1999-09-18T00:00:00 -04:00,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS
3150,0,0,1,0,FL,1999-10-15T00:00:00 -04:00,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA
3151,0,0,1,0,PR,1999-11-17T00:00:00 -05:00,EM,Hurricane,HURRICANE LENNY
3152,0,0,1,0,VI,1999-11-17T00:00:00 -05:00,EM,Hurricane,HURRICANE LENNY
3153,0,0,1,0,MA,1999-12-06T00:00:00 -05:00,EM,Fire,WAREHOUSE FIRE.
3154,0,0,1,0,NM,2000-05-10T00:00:00 -04:00,EM,Fire,SEVERE FIRE THREATS
3155,0,0,1,0,NY,2000-10-11T00:00:00 -04:00,EM,Other,WEST NILE VIRUS
3156,0,0,1,0,NJ,2000-11-01T00:00:00 -05:00,EM,Other,WEST NILE VIRUS
3157,0,0,1,0,NY,2000-12-04T00:00:00 -05:00,EM,Snow,SNOW
3158,0,0,1,0,OK,2000-12-28T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER AND ICE STORM
3159,0,0,1,0,AR,2000-12-28T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER ICE STORM
3160,0,0,1,0,MI,2001-01-10T00:00:00 -05:00,EM,Snow,SNOW
3161,0,0,1,0,IL,2001-01-17T00:00:00 -05:00,EM,Snow,ILLINOIS WINTER SNOW STORMS
3162,0,0,1,0,IN,2001-01-24T00:00:00 -05:00,EM,Snow,SNOW
3163,0,0,1,0,WI,2001-01-24T00:00:00 -05:00,EM,Snow,SNOW
3164,0,0,1,0,ME,2001-03-20T00:00:00 -05:00,EM,Snow,SNOW
3165,0,0,1,0,MA,2001-03-28T00:00:00 -05:00,EM,Snow,SNOW
3166,0,0,1,0,NH,2001-03-28T00:00:00 -05:00,EM,Snow,SNOW
3167,0,0,1,0,VT,2001-04-10T00:00:00 -04:00,EM,Snow,SNOW
3168,0,0,1,0,VA,2001-09-12T00:00:00 -04:00,EM,Fire,FIRES AND EXPLOSIONS
3169,0,0,1,0,NJ,2001-09-19T00:00:00 -04:00,EM,Fire,FIRES AND EXPLOSIONS
3170,0,0,1,0,NY,2001-12-31T00:00:00 -05:00,EM,Snow,SNOW
3171,0,0,1,0,TX,2003-02-01T00:00:00 -05:00,EM,Other,LOSS OF THE SPACE SHUTTLE COLUMBIA
3172,0,0,1,0,LA,2003-02-01T00:00:00 -05:00,EM,Other,LOSS OF SPACE SHUTTLE COLUMBIA
3173,0,0,1,0,NY,2003-02-25T00:00:00 -05:00,EM,Snow,SNOWSTORMS
3174,0,0,1,0,ME,2003-03-11T00:00:00 -05:00,EM,Snow,SNOW
3175,0,0,1,0,MA,2003-03-11T00:00:00 -05:00,EM,Snow,SNOW
3176,0,0,1,0,CT,2003-03-11T00:00:00 -05:00,EM,Snow,SNOW
3177,0,0,1,0,NH,2003-03-11T00:00:00 -05:00,EM,Snow,SNOW
3178,0,0,1,0,DC,2003-03-14T00:00:00 -05:00,EM,Severe Storm(s),SNOW
3179,0,0,1,0,MD,2003-03-14T00:00:00 -05:00,EM,Severe Storm(s),SNOW
3180,0,0,1,0,PA,2003-03-14T00:00:00 -05:00,EM,Severe Storm(s),SNOW
3181,0,0,1,0,NJ,2003-03-20T00:00:00 -05:00,EM,Snow,SNOW
3182,0,0,1,0,RI,2003-03-27T00:00:00 -05:00,EM,Snow,SNOW
3183,0,0,1,0,DE,2003-03-20T00:00:00 -05:00,EM,Snow,SNOW
3184,0,0,1,0,NY,2003-03-27T00:00:00 -05:00,EM,Snow,SNOW
3185,0,0,1,0,CO,2003-04-09T00:00:00 -04:00,EM,Snow,SNOW
3186,0,0,1,0,NY,2003-08-23T00:00:00 -04:00,EM,Other,POWER OUTAGE
3187,0,0,1,0,OH,2003-09-23T00:00:00 -04:00,EM,Other,POWER OUTAGE
3188,0,0,1,0,NJ,2003-09-23T00:00:00 -04:00,EM,Other,POWER OUTAGE
3189,0,0,1,0,MI,2003-09-23T00:00:00 -04:00,EM,Other,POWER OUTAGE
3190,0,0,1,0,ME,2004-01-15T00:00:00 -05:00,EM,Snow,SNOW
3191,0,0,1,0,MA,2004-01-15T00:00:00 -05:00,EM,Snow,SNOW
3192,0,0,1,0,CT,2004-01-15T00:00:00 -05:00,EM,Snow,SNOW
3193,0,0,1,0,NH,2004-01-15T00:00:00 -05:00,EM,Snow,SNOW
3194,0,0,1,0,ME,2004-01-26T00:00:00 -05:00,EM,Snow,SNOW
3195,0,0,1,0,NY,2004-03-03T00:00:00 -05:00,EM,Snow,SNOW
3196,0,0,1,0,ND,2004-04-02T00:00:00 -05:00,EM,Snow,SNOW
3197,0,0,1,0,IN,2005-01-11T00:00:00 -05:00,EM,Snow,SNOW
3198,0,0,1,0,OH,2005-01-11T00:00:00 -05:00,EM,Snow,SNOW
3199,0,0,1,0,IL,2005-02-01T00:00:00 -05:00,EM,Snow,RECORD/NEAR RECORD SNOW
3200,0,0,1,0,CT,2005-02-17T00:00:00 -05:00,EM,Snow,RECORD SNOW
3201,0,0,1,0,MA,2005-02-17T00:00:00 -05:00,EM,Snow,RECORD AND/OR NEAR RECORD SNOW
3202,0,0,1,0,NV,2005-02-17T00:00:00 -05:00,EM,Snow,RECORD AND/OR NEAR RECORD SNOW
3203,0,0,1,0,RI,2005-02-17T00:00:00 -05:00,EM,Snow,RECORD SNOW
3204,0,0,1,0,NV,2005-02-23T00:00:00 -05:00,EM,Snow,SNOW
3205,0,0,1,0,ME,2005-03-14T00:00:00 -05:00,EM,Snow,RECORD AND/OR NEAR RECORD SNOW
3206,0,0,1,0,ME,2005-03-14T00:00:00 -05:00,EM,Snow,RECORD AND/OR NEAR RECORD SNOW
3207,0,0,1,0,NH,2005-03-30T00:00:00 -05:00,EM,Snow,RECORD AND/OR NEAR RECORD SNOW
3208,0,0,1,0,NH,2005-03-30T00:00:00 -05:00,EM,Snow,RECORD SNOW
3209,0,0,1,0,ME,2005-04-01T00:00:00 -05:00,EM,Snow,SNOW
3210,0,0,1,0,ME,2005-04-21T00:00:00 -04:00,EM,Snow,RECORD SNOW
3211,0,0,1,0,NH,2005-04-28T00:00:00 -04:00,EM,Snow,RECORD SNOW
3212,0,0,1,0,LA,2005-08-27T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA
3213,0,0,1,0,MS,2005-08-28T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA
3214,0,0,1,0,AL,2005-08-28T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA
3215,0,0,1,0,AR,2005-09-02T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3216,0,0,1,0,TX,2005-09-02T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3217,0,0,1,0,TN,2005-09-05T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3218,0,0,1,0,GA,2005-09-05T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3219,0,0,1,0,OK,2005-09-05T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3220,0,0,1,0,FL,2005-09-05T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3221,0,0,1,0,WV,2005-09-05T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3222,0,0,1,0,NC,2005-09-05T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3223,0,0,1,0,UT,2005-09-05T00:00:00 -04:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION
3224,0,0,1,0,CO,2005-09-05T00:00:00 -04:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION
3225,0,0,1,0,MI,2005-09-07T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3226,0,0,1,0,DC,2005-09-07T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3227,0,0,1,0,WA,2005-09-07T00:00:00 -04:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION
3228,0,0,1,0,OR,2005-09-07T00:00:00 -04:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION
3229,0,0,1,0,NM,2005-09-07T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3230,0,0,1,0,IL,2005-09-07T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3231,0,0,1,0,KY,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA 
3232,0,0,1,0,MO,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3233,0,0,1,0,SC,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3234,0,0,1,0,SD,2005-09-10T00:00:00 -04:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION
3235,0,0,1,0,PA,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA 
3236,0,0,1,0,KS,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3237,0,0,1,0,AL,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3238,0,0,1,0,IN,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3239,0,0,1,0,IA,2005-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3240,0,0,1,0,VA,2005-09-12T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3241,0,0,1,0,AZ,2005-09-12T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3242,0,0,1,0,MN,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3243,0,0,1,0,NV,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3244,0,0,1,0,ID,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA
3245,0,0,1,0,NE,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUEES
3246,0,0,1,0,CT,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3247,0,0,1,0,ND,2005-09-13T00:00:00 -04:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION
3248,0,0,1,0,CA,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3249,0,0,1,0,WI,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3250,0,0,1,0,OH,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3251,0,0,1,0,MD,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3252,0,0,1,0,MA,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3253,0,0,1,0,MT,2005-09-13T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3254,0,0,1,0,NC,2005-09-14T00:00:00 -04:00,EM,Hurricane,HURRICANE OPHELIA
3255,0,0,1,0,RI,2005-09-19T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3256,0,0,1,0,ME,2005-09-19T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3257,0,0,1,0,NJ,2005-09-19T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3258,0,0,1,0,NH,2005-09-19T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3259,0,0,1,0,FL,2005-09-20T00:00:00 -04:00,EM,Hurricane,TROPICAL STORM RITA 
3260,0,0,1,0,LA,2005-09-21T00:00:00 -04:00,EM,Hurricane,HURRICANE RITA
3261,0,0,1,0,TX,2005-09-21T00:00:00 -04:00,EM,Hurricane,HURRICANE RITA
3262,0,0,1,0,NY,2005-09-30T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3263,0,0,1,0,DE,2005-09-30T00:00:00 -04:00,EM,Hurricane,HURRICANE KATRINA EVACUATION
3264,0,0,1,0,MA,2005-10-19T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORMS AND FLOODING
3265,0,0,1,0,ME,2006-02-24T00:00:00 -05:00,EM,Snow,SNOW
3266,0,0,1,0,CT,2006-05-02T00:00:00 -04:00,EM,Snow,SNOW
3267,0,0,1,0,MO,2006-07-21T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORMS
3268,0,0,1,0,NY,2006-10-15T00:00:00 -04:00,EM,Snow,LAKE EFFECT SNOWSTORM
3269,0,0,1,0,IL,2006-12-29T00:00:00 -05:00,EM,Snow,SNOW
3270,0,0,1,0,CO,2007-01-07T00:00:00 -05:00,EM,Snow,SNOW
3271,0,0,1,0,CO,2007-01-07T00:00:00 -05:00,EM,Snow,SNOW
3272,0,0,1,0,OK,2007-01-14T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING
3273,0,0,1,0,NY,2007-02-23T00:00:00 -05:00,EM,Snow,RECORD SNOW AND NEAR RECORD SNOW
3274,0,0,1,0,IN,2007-03-12T00:00:00 -04:00,EM,Snow,SNOW
3275,0,0,1,0,IA,2007-03-30T00:00:00 -04:00,EM,Snow,SNOW
3276,0,0,1,0,FM,2007-07-31T00:00:00 -04:00,EM,Drought,DROUGHT
3277,0,0,1,0,TX,2007-08-18T00:00:00 -04:00,EM,Hurricane,HURRICANE DEAN
3278,0,0,1,0,MN,2007-08-21T00:00:00 -04:00,EM,Other,BRIDGE COLLAPSE
3279,0,0,1,0,CA,2007-10-23T00:00:00 -04:00,EM,Fire,WILDFIRES
3280,0,0,1,0,OK,2007-12-10T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER STORMS
3281,0,0,1,0,MO,2007-12-12T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER STORMS
3282,0,0,1,0,KS,2007-12-12T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORMS
3283,0,0,1,0,IL,2008-03-13T00:00:00 -04:00,EM,Snow,RECORD SNOW AND NEAR RECORD SNOW
3284,0,0,1,0,TX,2008-03-14T00:00:00 -04:00,EM,Fire,WILDFIRES
3285,0,0,1,0,WI,2008-03-19T00:00:00 -04:00,EM,Snow,RECORD SNOW AND NEAR RECORD SNOW
3286,0,0,1,0,OH,2008-04-24T00:00:00 -04:00,EM,Snow,RECORD SNOW AND NEAR RECORD SNOW
3287,0,0,1,0,CA,2008-06-28T00:00:00 -04:00,EM,Fire,WILDFIRES
3288,0,0,1,0,FL,2008-08-21T00:00:00 -04:00,EM,Severe Storm(s),TROPICAL STORM FAY
3289,0,0,1,0,LA,2008-08-29T00:00:00 -04:00,EM,Hurricane,HURRICANE GUSTAV
3290,0,0,1,0,TX,2008-08-29T00:00:00 -04:00,EM,Hurricane,HURRICANE GUSTAV
3291,0,0,1,0,MS,2008-08-30T00:00:00 -04:00,EM,Hurricane,HURRICANE GUSTAV
3292,0,0,1,0,AL,2008-08-30T00:00:00 -04:00,EM,Hurricane,HURRICANE GUSTAV
3293,0,0,1,0,FL,2008-09-07T00:00:00 -04:00,EM,Hurricane,HURRICANE IKE
3294,0,0,1,0,TX,2008-09-10T00:00:00 -04:00,EM,Hurricane,HURRICANE IKE
3295,0,0,1,0,LA,2008-09-11T00:00:00 -04:00,EM,Hurricane,HURRICANE IKE
3296,0,0,1,0,MA,2008-12-13T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3297,0,0,1,0,NH,2008-12-13T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3298,0,0,1,0,ME,2008-12-15T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3299,0,0,1,0,NY,2008-12-18T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3300,0,0,1,0,DC,2009-01-13T00:00:00 -05:00,EM,Other,56TH PRESIDENTIAL INAUGURATION
3301,0,0,1,0,AR,2009-01-28T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER STORM
3302,0,0,1,0,KY,2009-01-28T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER STORM
3303,0,0,1,0,MO,2009-01-30T00:00:00 -05:00,EM,Severe Ice Storm,SEVERE WINTER STORM
3304,0,0,1,0,MN,2009-03-26T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORMS AND FLOODING
3305,0,0,1,0,OK,2009-06-23T00:00:00 -04:00,EM,Snow,RECORD SNOW AND NEAR RECORD SNOW
3306,0,0,1,0,PR,2009-10-24T00:00:00 -04:00,EM,Fire,EXPLOSIONS AND FIRE 
3307,0,0,1,0,AZ,2010-01-24T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3308,0,0,1,0,OK,2010-01-30T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3309,0,0,1,0,ND,2010-03-14T00:00:00 -05:00,EM,Flood,FLOODING
3310,0,0,1,0,MN,2010-03-19T00:00:00 -04:00,EM,Flood,FLOODING
3311,0,0,1,0,RI,2010-03-30T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORMS AND FLOODING
3312,0,0,1,0,MA,2010-05-03T00:00:00 -04:00,EM,Other,WATER MAIN BREAK
3313,0,0,1,0,TX,2010-06-29T00:00:00 -04:00,EM,Hurricane,TROPICAL STORM ALEX
3314,0,0,1,0,NC,2010-09-01T00:00:00 -04:00,EM,Hurricane,HURRICANE EARL
3315,0,0,1,0,MA,2010-09-02T00:00:00 -04:00,EM,Hurricane,HURRICANE EARL
3316,0,0,1,0,OK,2011-02-02T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3317,0,0,1,0,MO,2011-02-03T00:00:00 -05:00,EM,Severe Storm(s),SEVERE WINTER STORM
3318,0,0,1,0,ND,2011-04-07T00:00:00 -04:00,EM,Flood,FLOODING
3319,0,0,1,0,AL,2011-04-27T00:00:00 -04:00,EM,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS"
3320,0,0,1,0,MS,2011-05-04T00:00:00 -04:00,EM,Flood,FLOODING
3321,0,0,1,0,TN,2011-05-04T00:00:00 -04:00,EM,Flood,FLOODING
3322,0,0,1,0,LA,2011-05-06T00:00:00 -04:00,EM,Flood,FLOODING
3323,0,0,1,0,NE,2011-06-18T00:00:00 -04:00,EM,Flood,FLOODING
3324,0,0,1,0,KS,2011-06-25T00:00:00 -04:00,EM,Flood,FLOODING
3325,0,0,1,0,MO,2011-06-30T00:00:00 -04:00,EM,Flood,FLOODING
3326,0,0,1,0,PR,2011-08-22T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3327,0,0,1,0,NC,2011-08-25T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3328,0,0,1,0,NY,2011-08-26T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3329,0,0,1,0,VA,2011-08-26T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3330,0,0,1,0,MA,2011-08-26T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3331,1,0,1,0,CT,2011-08-27T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3332,0,0,1,0,NJ,2011-08-27T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3334,0,0,1,0,RI,2011-08-27T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3335,0,0,1,0,MD,2011-08-27T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3336,0,0,1,0,DE,2011-08-28T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3337,0,0,1,0,DC,2011-08-28T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3338,0,0,1,0,VT,2011-08-29T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3339,0,0,1,0,PA,2011-08-29T00:00:00 -04:00,EM,Hurricane,HURRICANE IRENE
3340,0,0,1,0,PA,2011-09-08T00:00:00 -04:00,EM,Flood,REMNANTS OF TROPICAL STORM LEE
3341,0,0,1,0,NY,2011-09-08T00:00:00 -04:00,EM,Severe Storm(s),REMNANTS OF TROPICAL STORM LEE
3342,0,0,1,0,CT,2011-10-31T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORM
3343,0,0,1,0,MA,2011-11-01T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORM
3344,0,0,1,0,NH,2011-11-01T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORM
3345,0,0,1,0,WV,2012-06-30T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORMS
3346,0,0,1,0,OH,2012-06-30T00:00:00 -04:00,EM,Severe Storm(s),SEVERE STORMS
3347,0,0,1,0,LA,2012-08-27T00:00:00 -04:00,EM,Hurricane,TROPICAL STORM ISAAC
3348,0,0,1,0,MS,2012-08-28T00:00:00 -04:00,EM,Hurricane,TROPICAL STORM ISAAC
